"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"204","Hsp90aa1"," 2.3990297768"," 8.9944965746"," 5.231952e+00","1.778470e-07","1.412708e-05"," 6.877849e+00","Hsp90aa1"
"205","Kcnn2"," 2.3974708167"," 0.2355526697"," 4.131863e+00","3.684796e-05","1.354104e-03"," 1.949860e+00","Kcnn2"
"206","Fdps","-2.3881707748"," 3.6020899878","-4.496347e+00","7.143223e-06","3.599724e-04"," 3.315184e+00","Fdps"
"207","Pls3"," 2.3868072645"," 2.9881560078"," 3.688439e+00","2.291533e-04","4.886239e-03"," 2.583898e-01","Pls3"
"208","Fhl1","-2.3833928582"," 2.4383657896","-5.789284e+00","7.708402e-09","7.686425e-07"," 9.685327e+00","Fhl1"
"209","Ntrk3"," 2.3828698442"," 0.3282039082"," 4.465578e+00","8.244102e-06","4.067032e-04"," 3.285813e+00","Ntrk3"
"210","2610017I09Rik","-2.3815538877"," 2.0767233333","-4.611564e+00","4.143280e-06","2.237085e-04"," 3.902317e+00","2610017I09Rik"
"211","Mdk"," 2.3776189305"," 0.6790648509"," 3.882929e+00","1.051614e-04","3.000865e-03"," 1.006682e+00","Mdk"
"212","Rorb","-2.3766362594"," 0.6017649966","-4.182019e+00","2.962029e-05","1.154896e-03"," 2.122657e+00","Rorb"
"213","Lgi4"," 2.3616203299"," 0.1102627023"," 4.177216e+00","3.024920e-05","1.170870e-03"," 2.131973e+00","Lgi4"
"214","Lrtm2"," 2.3487061792"," 0.3312827286"," 4.187505e+00","2.891705e-05","1.131241e-03"," 2.148346e+00","Lrtm2"
"215","Dagla","-2.3472970655"," 0.3478520967","-8.250759e+00","2.222486e-16","6.592345e-14"," 2.643799e+01","Dagla"
"216","Eps15"," 2.3461841661"," 3.9367414304"," 3.590604e+00","3.345628e-04","4.886239e-03","-3.608938e-02","Eps15"
"217","Zic4"," 2.3435647468","-0.1843887756"," 5.546912e+00","3.129066e-08","2.841993e-06"," 8.488707e+00","Zic4"
"218","Prr13"," 2.3427798987"," 2.3492788272"," 3.533748e+00","4.151501e-04","4.886239e-03","-2.721230e-01","Prr13"
"219","Slc14a1"," 2.3300919884"," 0.1702727009"," 4.212105e+00","2.595458e-05","1.037873e-03"," 2.271173e+00","Slc14a1"
"220","Rin2","-2.3292097128"," 1.0289282644","-6.837026e+00","9.540280e-12","1.531215e-09"," 1.603900e+01","Rin2"
"221","Spag5"," 2.3275485220","-0.2494923170"," 5.038429e+00","4.937590e-07","3.516795e-05"," 5.912100e+00","Spag5"
"222","Ddit4l","-2.3238305679"," 0.1503235962","-8.067830e+00","9.815656e-16","2.674538e-13"," 2.496688e+01","Ddit4l"
"223","B2m"," 2.3217414206"," 4.6460498448"," 3.778839e+00","1.602543e-04","4.007725e-03"," 6.235255e-01","B2m"
"224","Ifit3"," 2.3199295342"," 0.3469808684"," 4.406098e+00","1.084882e-05","5.014211e-04"," 2.990919e+00","Ifit3"
"225","Rasl11a"," 2.3178443045"," 0.1889826318"," 4.675894e+00","3.040220e-06","1.737597e-04"," 4.196131e+00","Rasl11a"
"226","Gpr123"," 2.3152396917"," 0.0461315190"," 4.196383e+00","2.781269e-05","1.099047e-03"," 2.176957e+00","Gpr123"
"227","Adora2b","-2.3016052393"," 0.2128872590","-7.263810e+00","4.640926e-13","9.062567e-11"," 1.904137e+01","Adora2b"
"228","Zic1"," 2.2975293556"," 0.0237429021"," 5.631464e+00","1.931500e-08","1.817704e-06"," 8.943818e+00","Zic1"
"229","Asph"," 2.2926872155"," 0.9347748674"," 3.399005e+00","6.840758e-04","4.886239e-03","-7.093177e-01","Asph"
"230","Acad8"," 2.2925458757"," 0.8163412711"," 3.232538e+00","1.238640e-03","4.886239e-03","-1.282050e+00","Acad8"
"231","Grid2"," 2.2919351752","-0.0428377611"," 4.460445e+00","8.442896e-06","4.138285e-04"," 3.262348e+00","Grid2"
"232","Elovl2"," 2.2884120029"," 0.0939355104"," 4.374919e+00","1.251144e-05","5.638090e-04"," 2.939218e+00","Elovl2"
"233","Sema6d"," 2.2872410529"," 2.6344208718"," 3.442892e+00","5.824572e-04","4.886239e-03","-5.529734e-01","Sema6d"
"234","4930480K15Rik","-2.2867490193"," 0.0058094112","-9.132581e+00","1.118024e-19","4.366444e-17"," 3.385839e+01","4930480K15Rik"
"235","Fam163a","-2.2863734333","-0.1429147493","-9.112224e+00","1.343086e-19","5.076214e-17"," 3.368108e+01","Fam163a"
"236","Plcd4","-2.2792169168"," 0.1197184398","-6.123037e+00","1.022476e-09","1.204004e-07"," 1.168266e+01","Plcd4"
"237","Inf2","-2.2696556122"," 3.3431248748","-7.824954e+00","6.722123e-15","1.693758e-12"," 2.308081e+01","Inf2"
"238","Gas1"," 2.2684412855"," 0.4325737521"," 3.870088e+00","1.108318e-04","3.118183e-03"," 9.391109e-01","Gas1"
"239","Tkt","-2.2669143663"," 5.4226930851","-3.654423e+00","2.616426e-04","4.886239e-03"," 1.401160e-01","Tkt"
"240","2610034M16Rik","-2.2655319910","-0.2077654775","-9.487203e+00","4.309262e-21","1.803195e-18"," 3.705483e+01","2610034M16Rik"
"241","Glrb","-2.2643279735"," 3.4302408867","-7.393533e+00","1.789847e-13","3.778512e-11"," 1.994402e+01","Glrb"
"242","1700003M07Rik","-2.2635540756","-0.0980528125","-8.894235e+00","9.347348e-19","3.369791e-16"," 3.178839e+01","1700003M07Rik"
"243","Lsm6"," 2.2578085305"," 2.5441282309"," 3.455726e+00","5.555130e-04","4.886239e-03","-5.263301e-01","Lsm6"
"244","Etv5"," 2.2562588107"," 0.5924078035"," 3.594959e+00","3.290356e-04","4.886239e-03","-6.435421e-02","Etv5"
"245","Gpr56","-2.2512813729"," 2.6071753679","-3.975792e+00","7.159996e-05","2.279622e-03"," 1.242027e+00","Gpr56"
"246","H3f3b"," 2.2473876628"," 8.5942587269"," 5.292631e+00","1.281834e-07","1.050252e-05"," 7.187709e+00","H3f3b"
"247","Alpl","-2.2471131983"," 0.7600354531","-7.300246e+00","3.556895e-13","7.063451e-11"," 1.922365e+01","Alpl"
"248","1700047M11Rik"," 2.2464520068"," 1.8142427973"," 5.187757e+00","2.252559e-07","1.742054e-05"," 6.623369e+00","1700047M11Rik"
"249","Sept11","-2.2400067492"," 1.7929501656","-5.903379e+00","3.910153e-09","4.127325e-07"," 1.028404e+01","Sept11"
"250","Fads2","-2.2361114756"," 1.0627982642","-3.628384e+00","2.893816e-04","4.886239e-03"," 5.068232e-02","Fads2"
"251","Fth1","-2.2290220269","11.2452077376","-7.719748e+00","1.520692e-14","3.673648e-12"," 2.211241e+01","Fth1"
"252","Rcan2","-2.2201769501"," 4.6025879056","-7.520912e+00","6.915905e-14","1.543432e-11"," 2.083419e+01","Rcan2"
"253","Arhgap31"," 2.2186632315"," 2.0332421627"," 3.915287e+00","9.206252e-05","2.737692e-03"," 1.052456e+00","Arhgap31"
"254","Clu","-2.2126400778"," 4.1697082649","-2.518476e+00","1.183181e-02","2.020807e-02","-3.083933e+00","Clu"
"255","Cdh4"," 2.2103212754"," 0.0600254430"," 4.034629e+00","5.588804e-05","1.882460e-03"," 1.526848e+00","Cdh4"
"256","Slc1a4","-2.2101676641"," 0.4503442574","-4.636252e+00","3.680884e-06","2.043937e-04"," 3.990828e+00","Slc1a4"
"257","Lypd6","-2.2070665686"," 0.1939429956","-7.483459e+00","9.161286e-14","2.025249e-11"," 2.053228e+01","Lypd6"
"258","Id3","-2.2044536575"," 2.8891654913","-5.819583e+00","6.444767e-09","6.537673e-07"," 9.856319e+00","Id3"
"259","Fundc1"," 2.2026447260"," 2.2203552382"," 3.141261e+00","1.696630e-03","4.886239e-03","-1.538145e+00","Fundc1"
"260","Tbc1d10a","-2.2004252444"," 0.4518644577","-6.333702e+00","2.706285e-10","3.465376e-08"," 1.279634e+01","Tbc1d10a"
"261","Kif5c"," 2.1978390245"," 0.8316008321"," 3.262336e+00","1.115866e-03","4.886239e-03","-1.215126e+00","Kif5c"
"262","Timp3","-2.1957416565"," 3.6186978976","-3.256362e+00","1.139539e-03","4.886239e-03","-1.160086e+00","Timp3"
"263","Hrsp12"," 2.1952201792"," 2.0125364914"," 2.706215e+00","6.839383e-03","1.239404e-02","-2.693564e+00","Hrsp12"
"264","Sulf1"," 2.1917534691","-0.1260606709"," 4.842292e+00","1.340546e-06","8.376806e-05"," 4.958961e+00","Sulf1"
"265","Rtn4"," 2.1877977776"," 5.1809508760"," 4.128815e+00","3.733727e-05","1.364936e-03"," 1.930928e+00","Rtn4"
"266","Fam198a","-2.1822159507","-0.2165011497","-8.882653e+00","1.034968e-18","3.674605e-16"," 3.167547e+01","Fam198a"
"267","Tmem38a"," 2.1804210880"," 1.0592681978"," 3.312345e+00","9.348178e-04","4.886239e-03","-1.011709e+00","Tmem38a"
"268","Gfra1","-2.1779207900"," 0.9723160750","-7.086957e+00","1.658385e-12","2.989302e-10"," 1.770243e+01","Gfra1"
"269","1700084C01Rik"," 2.1729124678","-0.0627998538"," 4.403330e+00","1.098741e-05","5.068269e-04"," 3.047273e+00","1700084C01Rik"
"270","Slc25a33"," 2.1718125481"," 1.0363281649"," 2.789047e+00","5.315671e-03","9.962578e-03","-2.517942e+00","Slc25a33"
"271","Vps26b"," 2.1631232625"," 1.3853556817"," 3.394751e+00","6.947573e-04","4.886239e-03","-7.588659e-01","Vps26b"
"272","Adam23","-2.1475651735"," 0.3825491584","-7.661678e+00","2.375811e-14","5.567237e-12"," 2.185370e+01","Adam23"
"273","Kcnn3","-2.1446693281"," 0.0284611764","-7.668856e+00","2.248715e-14","5.322641e-12"," 2.194780e+01","Kcnn3"
"274","Ifi27l1"," 2.1411364053"," 3.8049498727"," 3.206522e+00","1.355916e-03","4.886239e-03","-1.327620e+00","Ifi27l1"
"275","Meis2","-2.1381169137"," 0.2083704007","-7.696017e+00","1.825558e-14","4.365132e-12"," 2.210168e+01","Meis2"
"276","Pld2","-2.1359058334"," 0.2787639169","-5.991687e+00","2.292849e-09","2.534355e-07"," 1.077469e+01","Pld2"
"277","Lmcd1","-2.1333875708"," 0.6742118855","-6.671677e+00","2.939415e-11","4.415340e-09"," 1.494377e+01","Lmcd1"
"278","Mrfap1"," 2.1328512845"," 7.6900975306"," 4.413346e+00","1.049371e-05","4.888649e-04"," 3.120120e+00","Mrfap1"
"279","Rims1"," 2.1306601800"," 0.1650223894"," 4.268494e+00","2.021549e-05","8.428263e-04"," 2.291214e+00","Rims1"
"280","Slc2a1","-2.1306364725"," 6.2339438105","-4.254491e+00","2.151572e-05","8.845228e-04"," 2.335593e+00","Slc2a1"
"281","Spon1"," 2.1299652469"," 0.7839518645"," 3.680428e+00","2.364444e-04","4.886239e-03"," 2.335999e-01","Spon1"
"282","Puf60"," 2.1298375002"," 6.0480764473"," 3.469844e+00","5.272157e-04","4.886239e-03","-4.624272e-01","Puf60"
"283","Cav2","-2.1282809445"," 1.6115224194","-7.142312e+00","1.116715e-12","2.060471e-10"," 1.810835e+01","Cav2"
"284","Nxn","-2.1271910089"," 0.8795264609","-6.888708e+00","6.676074e-12","1.093989e-09"," 1.637962e+01","Nxn"
"285","Slc9a3r1","-2.1244792501"," 1.6409052632","-2.787509e+00","5.340916e-03","1.000429e-02","-2.527188e+00","Slc9a3r1"
"286","Papss2","-2.1203187669"," 0.0385457474","-6.734540e+00","1.922130e-11","2.963241e-09"," 1.541094e+01","Papss2"
"287","Emx2","-2.1190078224","-0.1586549256","-8.874535e+00","1.111477e-18","3.887351e-16"," 3.160396e+01","Emx2"
"288","Pwwp2a"," 2.1150929868"," 1.1965531220"," 3.091779e+00","2.005681e-03","4.886289e-03","-1.722229e+00","Pwwp2a"
"289","Fxyd1"," 2.1132909292"," 1.1033829521"," 3.355495e+00","8.008965e-04","4.886239e-03","-7.966782e-01","Fxyd1"
"290","Agpat5"," 2.1123265768"," 3.1099364219"," 2.865089e+00","4.194420e-03","8.187925e-03","-2.260636e+00","Agpat5"
"291","Fam59a","-2.1090218604"," 0.4658498875","-6.212914e+00","5.828941e-10","7.019108e-08"," 1.206172e+01","Fam59a"
"292","Camk2a","-2.1081491022"," 0.6474044536","-5.744978e+00","9.999807e-09","9.763562e-07"," 9.255749e+00","Camk2a"
"293","Elovl5","-2.1074889837"," 4.3431798992","-3.471501e+00","5.239842e-04","4.886239e-03","-4.909694e-01","Elovl5"
"294","Ank2"," 2.1063362209"," 3.8070738130"," 3.689558e+00","2.281521e-04","4.886239e-03"," 3.261153e-01","Ank2"
"295","Mtss1"," 2.1025007612"," 2.4283059384"," 3.679904e+00","2.369287e-04","4.886239e-03"," 1.875826e-01","Mtss1"
"296","Map2k6"," 2.1003056683","-0.0099449212"," 3.773928e+00","1.634307e-04","4.061156e-03"," 5.482480e-01","Map2k6"
"297","Fam131a"," 2.0967211110"," 0.5123170330"," 3.553520e+00","3.852644e-04","4.886239e-03","-2.852375e-01","Fam131a"
"298","Whrn"," 2.0900817226","-0.2796997262"," 5.439552e+00","5.717697e-08","5.055954e-06"," 7.892320e+00","Whrn"
"299","Apln","-2.0861487559"," 0.7904156692","-5.917945e+00","3.582421e-09","3.833190e-07"," 1.035797e+01","Apln"
"300","Btbd3"," 2.0854892963"," 1.0715611429"," 3.759731e+00","1.729485e-04","4.230379e-03"," 4.148505e-01","Btbd3"
"301","Tcf12"," 2.0836417174"," 1.4785936640"," 3.316664e+00","9.205339e-04","4.886239e-03","-1.027762e+00","Tcf12"
"302","Crym","-2.0740547071","-0.0665893931","-6.769656e+00","1.513653e-11","2.364628e-09"," 1.554551e+01","Crym"
"303","Tceal8"," 2.0723429070"," 2.0205346995"," 3.055771e+00","2.262201e-03","5.132664e-03","-1.795711e+00","Tceal8"
"304","Jam2"," 2.0721092235"," 2.2019661901"," 2.973769e+00","2.962271e-03","6.191678e-03","-2.001567e+00","Jam2"
"305","Acsl6","-2.0622933938"," 1.4198130126","-2.948140e+00","3.218617e-03","6.599165e-03","-2.044828e+00","Acsl6"
"306","Pcbp4"," 2.0555848682"," 4.2337277992"," 3.695906e+00","2.225475e-04","4.886239e-03"," 2.751090e-01","Pcbp4"
"307","Ngfrap1"," 2.0525054087"," 2.6481577249"," 3.125960e+00","1.787164e-03","4.886239e-03","-1.589848e+00","Ngfrap1"
"308","Tspan7","-2.0521984646"," 5.5138840626","-3.201203e+00","1.381118e-03","4.886239e-03","-1.259659e+00","Tspan7"
"309","2010002N04Rik","-2.0494556715"," 0.2498377263","-6.225632e+00","5.380067e-10","6.566203e-08"," 1.214690e+01","2010002N04Rik"
"310","Pax3"," 2.0473763801","-0.3719036690"," 5.274004e+00","1.417906e-07","1.153674e-05"," 7.056930e+00","Pax3"
"311","Trpm3"," 2.0411134796"," 0.1334639409"," 3.564049e+00","3.701834e-04","4.886239e-03","-1.753800e-01","Trpm3"
"312","Sirpa"," 2.0330761476"," 0.8284498770"," 3.021398e+00","2.534781e-03","5.525866e-03","-1.844136e+00","Sirpa"
"313","0610040J01Rik"," 2.0324168851"," 0.1281567474"," 3.779060e+00","1.601131e-04","4.007725e-03"," 5.449110e-01","0610040J01Rik"
"314","Lrrc8a"," 2.0289832404"," 2.7921317245"," 3.295521e+00","9.924420e-04","4.886239e-03","-1.032420e+00","Lrrc8a"
"315","Rhou","-2.0281117566"," 1.6510544007","-8.170104e+00","4.294623e-16","1.198047e-13"," 2.576656e+01","Rhou"
"316","Psat1","-2.0259322365"," 5.4056739343","-3.761623e+00","1.716504e-04","4.211815e-03"," 5.256136e-01","Psat1"
"317","Utp14b","-2.0235842097"," 0.6441309852","-4.161466e+00","3.240186e-05","1.234590e-03"," 1.823499e+00","Utp14b"
"318","Htra1","-2.0225290367"," 4.6997353832","-2.680032e+00","7.396907e-03","1.328518e-02","-2.756270e+00","Htra1"
"319","Acaa2","-2.0222256626"," 1.4351981049","-3.126849e+00","1.781789e-03","4.886239e-03","-1.646954e+00","Acaa2"
"320","Stmn1","-2.0213676173"," 6.2893912624","-6.307885e+00","3.192248e-10","4.043456e-08"," 1.273090e+01","Stmn1"
"321","Glul","-2.0108752874"," 8.8937024949","-3.714266e+00","2.070581e-04","4.775583e-03"," 4.319690e-01","Glul"
"322","Acss2","-2.0088609868"," 1.4940775605","-4.272391e+00","1.986716e-05","8.313341e-04"," 2.295975e+00","Acss2"
"323","Steap3","-2.0076512183"," 0.0416019477","-7.221701e+00","6.301567e-13","1.200525e-10"," 1.864290e+01","Steap3"
"324","Pgrmc1"," 2.0074173837"," 4.1698220832"," 2.892533e+00","3.845693e-03","7.611159e-03","-2.250945e+00","Pgrmc1"
"325","2900097C17Rik"," 2.0041401817"," 3.7588191836"," 2.977534e+00","2.926221e-03","6.130306e-03","-1.992909e+00","2900097C17Rik"
"326","Arpc4"," 2.0010011136"," 4.3620248684"," 3.139639e+00","1.706023e-03","4.886239e-03","-1.514190e+00","Arpc4"
"327","Tagln3"," 1.9989334995"," 1.4821113996"," 2.839920e+00","4.539215e-03","8.749359e-03","-2.342489e+00","Tagln3"
"328","Dopey2","-1.9973653664"," 0.9017719678","-6.445881e+00","1.310856e-10","1.745300e-08"," 1.345095e+01","Dopey2"
"329","Gm2115"," 1.9970864577","-0.0645683498"," 3.655054e+00","2.610032e-04","4.886239e-03"," 1.202122e-01","Gm2115"
"330","Mvd","-1.9927352788"," 0.8532251866","-4.462827e+00","8.350092e-06","4.102048e-04"," 3.043471e+00","Mvd"
"331","Sfr1"," 1.9894116153"," 4.5035807070"," 3.223884e+00","1.276567e-03","4.886239e-03","-1.265478e+00","Sfr1"
"332","Pitpna"," 1.9878777948"," 4.1661235746"," 2.989071e+00","2.818243e-03","5.968871e-03","-1.990407e+00","Pitpna"
"333","Ccdc72"," 1.9850933268"," 3.6871825441"," 3.562948e+00","3.717330e-04","4.886239e-03","-1.703584e-01","Ccdc72"
"334","Ankrd6","-1.9790278593"," 0.3981869154","-7.001661e+00","3.033061e-12","5.304009e-10"," 1.711180e+01","Ankrd6"
"335","Phactr3","-1.9773686164"," 2.6110176215","-4.387332e+00","1.182231e-05","5.360131e-04"," 2.839508e+00","Phactr3"
"336","I830012O16Rik"," 1.9755816750"," 0.1073871647"," 3.805552e+00","1.439723e-04","3.702237e-03"," 6.095629e-01","I830012O16Rik"
"337","Rab7l1"," 1.9737169317"," 0.4006033692"," 3.492709e+00","4.842216e-04","4.886239e-03","-5.209078e-01","Rab7l1"
"338","Slc1a2","-1.9736106147"," 3.4337764347","-2.384910e+00","1.713761e-02","2.836256e-02","-3.408061e+00","Slc1a2"
"339","Clmn","-1.9730209738"," 2.9242581443","-4.018427e+00","5.985312e-05","1.975202e-03"," 1.409905e+00","Clmn"
"340","Trim62"," 1.9728556084"," 0.2060242003"," 3.889774e+00","1.022517e-04","2.939956e-03"," 8.967179e-01","Trim62"
"341","Gm11627","-1.9721426098","-0.0936940681","-8.551171e+00","1.812218e-17","5.738609e-15"," 2.886770e+01","Gm11627"
"342","Carhsp1","-1.9696027080"," 4.4130804418","-6.260245e+00","4.322466e-10","5.359171e-08"," 1.235511e+01","Carhsp1"
"343","Ednrb"," 1.9681827320"," 1.4106785799"," 2.819674e+00","4.834994e-03","9.209756e-03","-2.363237e+00","Ednrb"
"344","9330182L06Rik","-1.9675430268"," 1.0830678085","-6.486787e+00","1.003401e-10","1.367017e-08"," 1.373531e+01","9330182L06Rik"
"345","Kalrn","-1.9650661200"," 0.2222705511","-6.804957e+00","1.189098e-11","1.895519e-09"," 1.579173e+01","Kalrn"
"346","Epas1","-1.9642367012"," 3.6717485441","-4.168642e+00","3.140366e-05","1.201840e-03"," 1.978737e+00","Epas1"
"347","Gli3","-1.9625591921","-0.0022010214","-6.188204e+00","6.807992e-10","8.139371e-08"," 1.200196e+01","Gli3"
"348","Marcksl1"," 1.9610747552"," 2.2816094378"," 3.691902e+00","2.260670e-04","4.886239e-03"," 2.339206e-01","Marcksl1"
"349","Cstf2t"," 1.9531251417"," 1.6966870191"," 3.021208e+00","2.536369e-03","5.528298e-03","-1.902622e+00","Cstf2t"
"350","Nell2"," 1.9483809072"," 0.4128882997"," 4.048685e+00","5.265090e-05","1.793268e-03"," 1.531754e+00","Nell2"
"351","Stk32a"," 1.9458850207","-0.0903032073"," 4.432175e+00","9.622442e-06","4.592316e-04"," 3.095698e+00","Stk32a"
"352","Fgfr3","-1.9454968121"," 1.0719775780","-2.915012e+00","3.579910e-03","7.192046e-03","-2.151195e+00","Fgfr3"
"353","Rrp1"," 1.9454349822"," 4.9596554078"," 3.007234e+00","2.655607e-03","5.718512e-03","-1.923066e+00","Rrp1"
"354","Pdia6"," 1.9405368110"," 4.2839728821"," 2.626219e+00","8.672514e-03","1.527304e-02","-2.926459e+00","Pdia6"
"355","Sept9","-1.9383267052"," 0.4070333731","-6.212585e+00","5.841020e-10","7.019108e-08"," 1.204841e+01","Sept9"
"356","Fnta"," 1.9361902447"," 4.5083919474"," 2.750049e+00","5.990067e-03","1.104535e-02","-2.629537e+00","Fnta"
"357","Swap70","-1.9353082660"," 0.5739559877","-6.837891e+00","9.483666e-12","1.531215e-09"," 1.599820e+01","Swap70"
"358","Pfkm"," 1.9342287855"," 1.7363374229"," 2.612874e+00","9.017855e-03","1.582294e-02","-2.915349e+00","Pfkm"
"359","Sorcs2","-1.9332065211","-0.0694118230","-6.780225e+00","1.408321e-11","2.229810e-09"," 1.568506e+01","Sorcs2"
"360","Ctsd","-1.9312272287"," 7.2490653757","-3.250893e+00","1.161616e-03","4.886239e-03","-1.151792e+00","Ctsd"
"361","2310067B10Rik","-1.9267212454"," 1.1045105848","-4.537620e+00","5.885480e-06","3.044469e-04"," 3.385829e+00","2310067B10Rik"
"362","Lmo1","-1.9266189507"," 0.1080731268","-7.107369e+00","1.433836e-12","2.604580e-10"," 1.784193e+01","Lmo1"
"363","Gabbr2","-1.9242221186"," 0.0975342937","-6.430855e+00","1.445510e-10","1.902957e-08"," 1.344167e+01","Gabbr2"
"364","Efemp1","-1.9234041039"," 0.4766493109","-5.777948e+00","8.240637e-09","8.147800e-07"," 9.492684e+00","Efemp1"
"365","Ptprd"," 1.9191045415"," 4.0580787394"," 3.581979e+00","3.457633e-04","4.886239e-03","-1.311070e-01","Ptprd"
"366","Tnfrsf1a","-1.9158794952"," 0.7380303047","-6.501712e+00","9.098052e-11","1.254086e-08"," 1.383334e+01","Tnfrsf1a"
"367","P2ry1"," 1.9144491276","-0.1359689741"," 4.321747e+00","1.592197e-05","6.871078e-04"," 2.593734e+00","P2ry1"
"368","Cyp7b1","-1.9120001841"," 0.2465495674","-5.418035e+00","6.443517e-08","5.592257e-06"," 7.659234e+00","Cyp7b1"
"369","Nelf","-1.9115471203"," 1.9222419095","-4.349753e+00","1.402813e-05","6.237593e-04"," 2.547581e+00","Nelf"
"370","Rtn1"," 1.9095432191"," 1.7942506110"," 2.910186e+00","3.635528e-03","7.282555e-03","-2.215373e+00","Rtn1"
"371","Pon2","-1.9082742464"," 3.9409013809","-2.698034e+00","7.009374e-03","1.266780e-02","-2.788233e+00","Pon2"
"372","Stk38l","-1.9078981273"," 1.1247302945","-5.262538e+00","1.508517e-07","1.209158e-05"," 6.745586e+00","Stk38l"
"373","Usp54","-1.9065057467"," 2.9330153957","-5.078178e+00","4.014964e-07","2.930924e-05"," 5.873420e+00","Usp54"
"374","Ttyh2"," 1.9058479419"," 5.4927264271"," 3.272188e+00","1.077816e-03","4.886239e-03","-1.118663e+00","Ttyh2"
"375","Srgap1"," 1.9005294228"," 0.8734242878"," 3.404713e+00","6.699846e-04","4.886239e-03","-8.159288e-01","Srgap1"
"376","Lysmd2"," 1.8997887841"," 1.9629574533"," 2.661015e+00","7.827050e-03","1.394126e-02","-2.872105e+00","Lysmd2"
"377","Mapk10"," 1.8977463171"," 0.7422424874"," 3.123793e+00","1.800339e-03","4.886239e-03","-1.611286e+00","Mapk10"
"378","Tmem144","-1.8931291118"," 1.3932872693","-6.329334e+00","2.783100e-10","3.544368e-08"," 1.271958e+01","Tmem144"
"379","Mcc"," 1.8901979226"," 0.5904744536"," 3.254397e+00","1.147427e-03","4.886239e-03","-1.198447e+00","Mcc"
"380","Nsdhl","-1.8900791478"," 0.7738334330","-4.667233e+00","3.170326e-06","1.794450e-04"," 3.854698e+00","Nsdhl"
"381","Phyhipl"," 1.8836274772"," 4.8333915251"," 3.078133e+00","2.099579e-03","4.942559e-03","-1.649927e+00","Phyhipl"
"382","Igfbp5","-1.8791739208"," 0.0311558641","-6.477364e+00","1.067269e-10","1.437317e-08"," 1.371030e+01","Igfbp5"
"383","Shisa9"," 1.8783723753"," 0.2173749329"," 3.572216e+00","3.588667e-04","4.886239e-03","-1.713264e-01","Shisa9"
"384","Lonrf3","-1.8782035843","-0.0031607713","-6.232835e+00","5.140975e-10","6.307250e-08"," 1.218585e+01","Lonrf3"
"385","Fmo1","-1.8779355358"," 0.1034742294","-7.015594e+00","2.749496e-12","4.844280e-10"," 1.720928e+01","Fmo1"
